Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b4:77:cd,,2.4GHz,64,-93,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,1c:e6:c7:f0:21:37,,2.4GHz,64,-84,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b4:57:90,,5GHz,6,-79,20,-84,,
1697157562,MACOS,Airport,,,,uniwide,54:78:1a:bf:70:e6,,2.4GHz,36,-91,40,-94,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:30:65,,2.4GHz,52,-93,40,-90,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:98:ac,,2.4GHz,36,-79,40,-94,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b4:57:9d,,2.4GHz,132,-88,40,-95,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b4:bf:fd,,2.4GHz,64,-90,40,-93,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:f0:16:43,,2.4GHz,149,-90,40,-91,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:db:b3,,5GHz,6,-80,20,-78,,
1697157562,MACOS,Airport,,,,uniwide,1c:e6:c7:e0:1a:26,,2.4GHz,64,-78,40,-93,,
1697157562,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:f0:21:3c,,2.4GHz,64,-85,40,-93,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b4:a8:fd,,2.4GHz,100,-86,40,-94,,
1697157562,MACOS,Airport,,,,TVW-1120_520394247,02:11:87:c1:d8:6f,,5GHz,1,-86,20,-77,,
1697157562,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:f0:16:4c,,2.4GHz,149,-87,40,-91,,
1697157562,MACOS,Airport,,,,eduroam,1c:e6:c7:e0:1a:27,,2.4GHz,64,-78,40,-93,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b5:8c:7e,,2.4GHz,149,-78,40,-96,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b5:e8:4f,,2.4GHz,149,-91,40,-94,,
1697157562,MACOS,Airport,,,,uniwide,1c:e6:c7:0d:5c:a6,,2.4GHz,64,-74,40,-93,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:f4:c2,,5GHz,1,-79,20,-89,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:0d:5c:a3,,2.4GHz,64,-73,40,-93,,
1697157562,MACOS,Airport,,,,uniwide,1c:e6:c7:e0:1a:2e,,2.4GHz,64,-75,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,1c:e6:c7:f0:16:4f,,2.4GHz,149,-90,40,-91,,
1697157562,MACOS,Airport,,,,UNSW Guest,84:78:ac:98:48:4c,,2.4GHz,48,-86,40,-95,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:fb:13,,5GHz,1,-74,20,-81,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b4:a3:de,,2.4GHz,48,-86,40,-92,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:f4:c3,,5GHz,1,-78,20,-90,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b5:98:ae,,2.4GHz,36,-79,40,-94,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:e0:1a:25,,2.4GHz,64,-78,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b4:58:1f,,2.4GHz,100,-92,40,-93,,
1697157562,MACOS,Airport,,,,uniwide,84:78:ac:98:48:41,,5GHz,6,-81,20,-78,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:fb:1b,,2.4GHz,100,-88,40,-92,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b4:58:1b,,2.4GHz,100,-89,40,-94,,
1697157562,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:30:6c,,2.4GHz,52,-89,40,-90,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:a8:fc,,2.4GHz,100,-85,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,84:78:ac:98:48:40,,5GHz,6,-78,20,-78,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b5:9f:71,,5GHz,1,-79,20,-89,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:27:e3,,2.4GHz,64,-88,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,84:78:ac:98:48:4f,,2.4GHz,48,-85,40,-95,,
1697157562,MACOS,Airport,,,,uniwide,1c:e6:c7:0d:98:f6,,2.4GHz,64,-85,40,-91,,
1697157562,MACOS,Airport,,,,G14_334_QU-MIX_5G,c0:06:c3:55:b4:94,,2.4GHz,149,-74,80,-96,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b5:db:b1,,5GHz,6,-82,20,-78,,
1697157562,MACOS,Airport,,,,uniwide,84:78:ac:98:48:4e,,2.4GHz,48,-81,40,-95,,
1697157562,MACOS,Airport,,,,uniwide,1c:d1:e0:56:cc:ee,,2.4GHz,64,-80,40,-93,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:9f:74,,5GHz,1,-79,20,-83,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:f7:7c,,2.4GHz,108,-89,40,-95,,
1697157562,MACOS,Airport,,,,G14_334_QU-MIX,c0:06:c3:55:b4:92,,5GHz,10,-60,40,-74,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:d7:83,,5GHz,1,-86,20,-83,,
1697157562,MACOS,Airport,,,,uniwide,1c:e6:c7:f0:21:3e,,2.4GHz,64,-85,40,-93,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:f0:21:35,,2.4GHz,64,-81,40,-93,,
1697157562,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:f4:cc,,2.4GHz,52,-90,40,-93,,
1697157562,MACOS,Airport,,,,uniwide,84:78:ac:98:48:46,,2.4GHz,48,-80,40,-94,,
1697157562,MACOS,Airport,,,,uniwide,08:cc:68:b5:e8:4e,,2.4GHz,149,-87,40,-91,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b5:f4:c0,,5GHz,1,-76,20,-77,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:f4:cd,,2.4GHz,52,-83,40,-93,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b5:8c:70,,5GHz,6,-67,20,-83,,
1697157562,MACOS,Airport,,,,Global_Students,1c:e6:c7:0d:98:f3,,2.4GHz,64,-90,40,-91,,
1697157562,MACOS,Airport,,,,uniwide,a8:9d:21:71:d4:ee,,2.4GHz,136,-90,40,-95,,
1697157562,MACOS,Airport,,,,eduroam,54:78:1a:bf:70:e7,,2.4GHz,36,-91,40,-94,,
1697157562,MACOS,Airport,,,,Global_Students,84:78:ac:98:48:45,,2.4GHz,48,-80,40,-94,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:fb:14,,5GHz,1,-79,20,-90,,
1697157562,MACOS,Airport,,,,Global_Students,08:cc:68:b5:98:ad,,2.4GHz,36,-80,40,-94,,
1697157562,MACOS,Airport,,,,eduroam,08:cc:68:b4:57:9f,,2.4GHz,132,-88,40,-95,,
