Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697156453,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:9f:8d,,2.4GHz,112,-86,40,-93,,
1697156453,MACOS,Airport,,,,uniwide,a8:9d:21:5c:c2:f1,,5GHz,1,-67,20,-80,,
1697156453,MACOS,Airport,,,,eduroam,1c:e6:c7:3e:db:2f,,2.4GHz,64,-93,40,-92,,
1697156453,MACOS,Airport,,,,uniwide,a0:0f:37:4c:7b:0f,,2.4GHz,108,-88,40,-93,,
1697156453,MACOS,Airport,,,,eduroam,a8:9d:21:5f:4c:9f,,2.4GHz,52,-92,40,-93,,
1697156453,MACOS,Airport,,,,eduroam,a0:0f:37:4c:7b:0e,,2.4GHz,108,-88,40,-93,,
1697156453,MACOS,Airport,,,,LSA Screen Control LR,78:45:58:45:c1:5d,,2.4GHz,149,-89,40,-93,,
1697156453,MACOS,Airport,,,,AT_401_RAC_056905_WW_7675,fa:b9:5a:3e:76:75,,5GHz,11,-73,20,-82,,
1697156453,MACOS,Airport,,,,NETGEAR56,10:7b:44:c4:22:40,,5GHz,9,-70,20,-76,,
1697156453,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:af:4c,,2.4GHz,100,-93,40,-92,,
1697156453,MACOS,Airport,,,,Global_Students,08:cc:68:b4:58:1b,,2.4GHz,100,-77,40,-92,,
1697156453,MACOS,Airport,,,,ANFF_STAFF,9a:a6:7e:57:21:67,,2.4GHz,157,-78,80,-92,,
1697156453,MACOS,Airport,,,,eduroam,08:cc:68:b4:5f:df,,2.4GHz,44,-83,40,-92,,
1697156453,MACOS,Airport,,,,MyRouter,28:74:f5:65:90:e7,,5GHz,2,-73,20,-84,,
1697156453,MACOS,Airport,,,,eduroam,08:cc:68:b4:58:1f,,2.4GHz,100,-77,40,-92,,
1697156453,MACOS,Airport,,,,HPDeskjet2131,d4:6e:0e:36:71:28,,5GHz,1,-86,20,-80,,
1697156453,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:ff,,2.4GHz,132,-68,40,-93,,
1697156453,MACOS,Airport,,,,eduroam,a0:0f:37:4c:9f:8e,,2.4GHz,112,-85,40,-93,,
1697156453,MACOS,Airport,,,,Optus_19715D_5GHz,48:d2:4f:19:71:60,,2.4GHz,149,-93,80,-93,,
1697156453,MACOS,Airport,,,,Global_Students,08:cc:68:b4:7f:7b,,2.4GHz,52,-87,40,-93,,
1697156453,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5c:c2:fc,,2.4GHz,132,-67,40,-93,,
1697156453,MACOS,Airport,,,,uniwide,a0:0f:37:4c:9f:8f,,2.4GHz,112,-85,40,-93,,
1697156453,MACOS,Airport,,,,AT_401_RAC_056905_WW_9285,de:03:98:c7:92:85,,5GHz,11,-79,20,-82,,
1697156453,MACOS,Airport,,,,ANFF_STAFF,9a:a6:7e:50:ca:75,,2.4GHz,157,-86,80,-92,,
1697156453,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:f0,,5GHz,1,-68,20,-80,,
1697156453,MACOS,Airport,,,,UNSW Guest,a0:0f:37:4c:9f:8c,,2.4GHz,112,-86,40,-93,,
1697156453,MACOS,Airport,,,,uniwide,a8:9d:21:5c:c2:fe,,2.4GHz,132,-67,40,-92,129.94.8.23,4.026
1697156453,MACOS,Airport,,,,Global_Students,a8:9d:21:5c:c2:fb,,2.4GHz,132,-67,40,-93,,
1697156453,MACOS,Airport,,,,UNSW Guest,7c:0e:ce:dc:5d:02,,5GHz,6,-76,20,-80,,
1697156453,MACOS,Airport,,,,ZTE-xht4ez,94:28:6f:94:c5:a7,,5GHz,3,-78,20,-83,,
1697156453,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:7b:0d,,2.4GHz,108,-88,40,-93,,
