Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697155687,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:60:c7,,2.4GHz,64,-90,40,-94,,
1697155687,MACOS,Airport,,,,uniwide,f0:9e:63:1c:b4:6e,,2.4GHz,36,-90,40,-94,,
1697155687,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:30:17,,2.4GHz,64,-86,40,-94,,
1697155687,MACOS,Airport,,,,HPDeskjet2131,50:c7:bf:de:20:3b,,5GHz,11,-83,20,-84,,
1697155687,MACOS,Airport,,,,eduroam,08:cc:68:b5:92:a0,,5GHz,11,-80,20,-84,,
1697155687,MACOS,Airport,,,,UNSW Guest,d0:c7:89:67:82:b4,,2.4GHz,149,-90,20,-95,,
1697155687,MACOS,Airport,,,,eduroam,f0:9e:63:1c:b4:60,,5GHz,1,-74,20,-92,,
1697155687,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:93:2b,,2.4GHz,112,-83,40,-95,,
1697155687,MACOS,Airport,,,,uniwide,f0:9e:63:14:94:ae,,2.4GHz,132,-92,40,-91,,
1697155687,MACOS,Airport,,,,Global_Students,f0:9e:63:1c:b4:63,,5GHz,1,-74,20,-92,,
1697155687,MACOS,Airport,,,,uniwide,08:cc:68:b4:bf:2e,,2.4GHz,132,-92,40,-95,,
1697155687,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:30:1b,,2.4GHz,64,-86,40,-94,,
1697155687,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:89:33,,5GHz,6,-82,20,-89,,
1697155687,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:92:53,,5GHz,11,-88,20,-85,,
1697155687,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:ff,,2.4GHz,132,-90,40,-91,,
1697155687,MACOS,Airport,,,,Global_Students,08:cc:68:b4:bf:2b,,2.4GHz,132,-87,40,-93,,
1697155687,MACOS,Airport,,,,CFEH_Boardroom,00:04:56:ad:68:11,,5GHz,1,-73,20,-89,,
1697155687,MACOS,Airport,,,,uniwide,08:cc:68:b5:92:a1,,5GHz,11,-73,20,-89,,
1697155687,MACOS,Airport,,,,uniwide,08:cc:68:b4:92:51,,5GHz,11,-85,20,-89,,
1697155687,MACOS,Airport,,,,uniwide,f0:9e:63:14:66:8e,,2.4GHz,132,-77,40,-93,,
1697155687,MACOS,Airport,,,,eduroam,d0:72:dc:53:5d:4f,,2.4GHz,132,-87,40,-95,,
1697155687,MACOS,Airport,,,,UNSW Guest,f0:9e:63:1c:b4:62,,5GHz,1,-74,20,-92,,
1697155687,MACOS,Airport,,,,NOKIA-F953,dc:8d:8a:9e:f9:5d,,2.4GHz,161,-88,80,-96,,
1697155687,MACOS,Airport,,,,CFEH_Boardroom,00:04:56:ae:2b:91,,5GHz,11,-70,20,-84,,
1697155687,MACOS,Airport,,,,B-Link,68:ff:7b:4d:34:22,,5GHz,1,-85,40,-84,,
1697155687,MACOS,Airport,,,,uniwide,a0:0f:37:4c:9f:8f,,2.4GHz,108,-88,40,-93,,
1697155687,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:32:1f,,2.4GHz,64,-87,40,-94,,
1697155687,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:54:4b,,2.4GHz,132,-85,40,-95,,
1697155687,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:15:3f,,2.4GHz,64,-89,40,-94,,
1697155687,MACOS,Airport,,,,eduroam,1c:e6:c7:f0:25:40,,5GHz,1,-62,20,-92,,
1697155687,MACOS,Airport,,,,UNSW Guest,f0:9e:63:14:94:ad,,2.4GHz,132,-92,40,-93,,
1697155687,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:9f:8d,,2.4GHz,108,-93,40,-93,,
1697155687,MACOS,Airport,,,,uniwide,54:78:1a:bf:6f:5e,,2.4GHz,56,-89,40,-94,,
1697155687,MACOS,Airport,,,,Optus_912338,5c:b1:3e:91:23:3a,,5GHz,1,-88,20,-84,,
1697155687,MACOS,Airport,,,,uniwide,f0:9e:63:1d:d2:ee,,2.4GHz,44,-87,40,-95,,
1697155687,MACOS,Airport,,,,uniwide,a0:0f:37:4c:93:2e,,2.4GHz,112,-83,40,-95,,
