Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697156227,MACOS,Airport,,,,Warrane Guest,82:45:58:21:19:4a,,5GHz,1,-79,20,-89,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_f09d,26:e8:53:37:f0:9d,,5GHz,11,-67,20,-89,,
1697156227,MACOS,Airport,,,,uniwide,a0:0f:37:4c:09:ef,,2.4GHz,132,-92,40,-93,,
1697156227,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:7b:0d,,2.4GHz,108,-92,40,-93,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_0b87,26:e8:53:38:0b:87,,5GHz,11,-71,20,-89,,
1697156227,MACOS,Airport,,,,2R2 Wifi,30:91:8f:a2:9a:39,,5GHz,1,-79,20,-89,,
1697156227,MACOS,Airport,,,,HA Staff,7e:45:58:1d:f8:ff,,5GHz,6,-81,20,-89,,
1697156227,MACOS,Airport,,,,uniwide,a0:0f:37:4c:7b:00,,5GHz,1,-78,20,-89,,
1697156227,MACOS,Airport,,,,HA Staff,7e:45:58:21:19:4a,,5GHz,1,-81,20,-89,,
1697156227,MACOS,Airport,,,,Warrane Staff,78:45:58:21:0a:ca,,5GHz,6,-88,20,-89,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_e425,de:03:98:9f:e4:25,,5GHz,11,-66,20,-89,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_d676,de:03:98:9f:d6:76,,5GHz,11,-80,20,-90,,
1697156227,MACOS,Airport,,,,uniwide,08:cc:68:b4:af:40,,5GHz,11,-78,20,-90,,
1697156227,MACOS,Airport,,,,eduroam,08:cc:68:b4:af:4e,,2.4GHz,100,-86,40,-92,,
1697156227,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:cf:21:ec,,2.4GHz,136,-84,20,-93,,
1697156227,MACOS,Airport,,,,LSA Screen Control LR,78:45:58:45:c1:5d,,2.4GHz,149,-74,40,-92,,
1697156227,MACOS,Airport,,,,uniwide,a8:9d:21:5f:4c:9e,,2.4GHz,52,-75,40,-92,129.94.8.23,95.021
1697156227,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:61:cf,,2.4GHz,36,-89,40,-93,,
1697156227,MACOS,Airport,,,,"Sophie’s lair speaker.o,",fa:8f:ca:37:75:fd,,5GHz,6,-69,20,-89,,
1697156227,MACOS,Airport,,,,Global_Students,08:cc:68:b5:c7:eb,,2.4GHz,132,-90,40,-92,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_1b8f,de:03:98:c7:1b:8f,,5GHz,11,-67,20,-90,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_87b4,fa:b9:5a:cb:87:b4,,5GHz,11,-77,20,-89,,
1697156227,MACOS,Airport,,,,Global_Students,a8:9d:21:5f:4c:9c,,2.4GHz,52,-73,40,-92,,
1697156227,MACOS,Airport,,,,AT_401_RAC_056905_WW_9285,de:03:98:c7:92:85,,5GHz,11,-69,20,-89,,
1697156227,MACOS,Airport,,,,Warrane Guest,82:45:58:21:0c:e6,,5GHz,1,-81,20,-89,,
1697156227,MACOS,Airport,,,,NC Admin,d8:38:fc:4f:21:ec,,2.4GHz,136,-83,20,-93,,
