Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_91f4,de:03:98:c7:91:f4,,5GHz,11,-77,20,-87,,
1696984164,MACOS,Airport,,,,eduroam,1c:e6:c7:3e:61:c6,,2.4GHz,36,-89,40,-93,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_f74c,de:03:98:c6:f7:4c,,5GHz,11,-63,20,-83,,
1696984164,MACOS,Airport,,,,uniwide,a8:9d:21:5f:4c:91,,5GHz,1,-58,20,-84,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:0f:21:ec,,2.4GHz,136,-84,20,-93,,
1696984164,MACOS,Airport,,,,uniwide,a0:0f:37:4c:7b:0f,,2.4GHz,104,-83,40,-89,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:df:13:0c,,2.4GHz,112,-89,20,-94,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_7640,fa:b9:5a:3e:76:40,,5GHz,11,-80,20,-85,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:18:38,,5GHz,8,-72,20,-82,,
1696984164,MACOS,Airport,,,,UNSW Guest,a0:0f:37:4c:09:ec,,2.4GHz,132,-90,40,-91,,
1696984164,MACOS,Airport,,,,NewCollegeAdmin,76:a7:41:18:30:48,,5GHz,1,-84,20,-84,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e434,de:03:98:9f:e4:34,,5GHz,11,-77,20,-84,,
1696984164,MACOS,Airport,,,,Warrane Guest,82:45:58:21:0c:e6,,5GHz,1,-73,20,-86,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:18:4c,,2.4GHz,44,-81,20,-88,,
1696984164,MACOS,Airport,,,,eduroam,08:cc:68:b4:af:4e,,2.4GHz,52,-91,40,-91,,
1696984164,MACOS,Airport,,,,uniwide,08:cc:68:b4:af:4f,,2.4GHz,52,-83,40,-92,,
1696984164,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:61:cd,,2.4GHz,36,-90,40,-93,,
1696984164,MACOS,Airport,,,,eduroam,a8:9d:21:5f:4c:90,,5GHz,1,-57,20,-84,,
1696984164,MACOS,Airport,,,,Global_Students,a8:9d:21:5f:4c:93,,5GHz,1,-59,20,-84,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:0f:36:08,,5GHz,8,-83,20,-82,,
1696984164,MACOS,Airport,,,,uniwide,a8:9d:21:5f:4c:9e,,2.4GHz,100,-60,40,-92,129.94.8.23,5.635
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_349d,26:e8:53:5b:34:9d,,5GHz,11,-76,20,-85,,
1696984164,MACOS,Airport,,,,Warrane Staff,78:45:58:1d:fa:37,,5GHz,1,-80,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_2234,26:e8:53:38:22:34,,5GHz,11,-67,20,-84,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:f4:90:2c,,2.4GHz,44,-80,20,-88,,
1696984164,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:3e:60:cc,,2.4GHz,52,-89,40,-91,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_9a41,de:03:98:c7:9a:41,,5GHz,11,-70,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_d4c0,de:03:98:9f:d4:c0,,5GHz,11,-71,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_d6ce,de:03:98:9f:d6:ce,,5GHz,11,-70,20,-87,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:34:90:4c,,2.4GHz,64,-86,20,-93,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_9206,de:03:98:c7:92:06,,5GHz,11,-76,20,-84,,
1696984164,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:7b:0d,,2.4GHz,104,-86,40,-89,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:12:cc,,2.4GHz,104,-83,20,-89,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_f09d,26:e8:53:37:f0:9d,,5GHz,11,-76,20,-83,,
1696984164,MACOS,Airport,,,,Warrane Staff,78:45:58:21:19:4a,,5GHz,1,-81,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e42e,de:03:98:9f:e4:2e,,5GHz,11,-72,20,-87,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_bbe6,de:03:98:d5:bb:e6,,5GHz,11,-83,20,-86,,
1696984164,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5f:4c:9d,,2.4GHz,100,-59,40,-94,,
1696984164,MACOS,Airport,,,,Warrane Guest,82:45:58:21:06:91,,5GHz,1,-82,20,-86,,
1696984164,MACOS,Airport,,,,Warrane Staff,78:45:58:1d:ff:f6,,5GHz,1,-86,20,-86,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:4f:21:ec,,2.4GHz,136,-84,20,-93,,
1696984164,MACOS,Airport,,,,TVW-1120_520394247,02:11:87:c1:d8:6f,,5GHz,1,-78,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e412,de:03:98:9f:e4:12,,5GHz,11,-69,20,-87,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_772f,fa:b9:5a:3e:77:2f,,5GHz,11,-72,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_db16,de:03:98:9f:db:16,,5GHz,11,-83,20,-87,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_f6d0,de:03:98:c6:f6:d0,,5GHz,11,-74,20,-87,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:74:90:6c,,2.4GHz,60,-80,20,-93,,
1696984164,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:ff,,2.4GHz,132,-89,40,-91,,
1696984164,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:60:cd,,2.4GHz,52,-86,40,-94,,
1696984164,MACOS,Airport,,,,UNSW Guest,a0:0f:37:4c:09:e3,,5GHz,11,-66,20,-86,,
1696984164,MACOS,Airport,,,,uniwide,a8:9d:21:5c:c2:fe,,2.4GHz,132,-89,40,-91,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e435,de:03:98:9f:e4:35,,5GHz,11,-72,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_7675,fa:b9:5a:3e:76:75,,5GHz,11,-63,20,-86,,
1696984164,MACOS,Airport,,,,eduroam,a8:9d:21:5f:51:fe,,2.4GHz,44,-79,40,-88,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:34:90:2c,,2.4GHz,44,-79,20,-88,,
1696984164,MACOS,Airport,,,,uniwide,a0:0f:37:4c:09:ef,,2.4GHz,132,-91,40,-91,,
1696984164,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5c:c2:fc,,2.4GHz,132,-90,40,-91,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:1f:18:38,,5GHz,8,-72,20,-82,,
1696984164,MACOS,Airport,,,,uniwide,a0:0f:37:4c:7b:00,,5GHz,1,-74,20,-87,,
1696984164,MACOS,Airport,,,,uniwide,7c:0e:ce:dc:5d:01,,5GHz,1,-88,20,-84,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_15e6,de:03:98:c7:15:e6,,5GHz,11,-74,20,-86,,
1696984164,MACOS,Airport,,,,eduroam,a8:9d:21:5f:4c:9f,,2.4GHz,100,-59,40,-94,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:13:2c,,2.4GHz,116,-88,20,-92,,
1696984164,MACOS,Airport,,,,LSA Screen Control LR,78:45:58:45:c1:5d,,2.4GHz,149,-78,40,-94,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:0f:36:0c,,2.4GHz,116,-85,20,-94,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:cf:21:ec,,2.4GHz,136,-84,20,-93,,
1696984164,MACOS,Airport,,,,HA Staff,7e:45:58:21:19:4a,,5GHz,1,-81,20,-86,,
1696984164,MACOS,Airport,,,,eduroam,08:cc:68:b4:92:2f,,2.4GHz,64,-92,40,-93,,
1696984164,MACOS,Airport,,,,NETGEAR44-5G,c4:04:15:2c:8d:46,,2.4GHz,44,-90,80,-88,,
1696984164,MACOS,Airport,,,,eduroam,1c:e6:c7:3e:61:c1,,5GHz,11,-70,20,-85,,
1696984164,MACOS,Airport,,,,HA Staff,7e:45:58:21:0c:e6,,5GHz,1,-75,20,-86,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:1f:13:2c,,2.4GHz,116,-88,20,-92,,
1696984164,MACOS,Airport,,,,UNSW Guest,7c:0e:ce:dc:5d:02,,5GHz,1,-85,20,-87,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:df:12:cc,,2.4GHz,104,-83,20,-89,,
1696984164,MACOS,Airport,,,,HA Staff,7e:45:58:1d:fa:37,,5GHz,1,-79,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_dae1,de:03:98:9f:da:e1,,5GHz,11,-80,20,-84,,
1696984164,MACOS,Airport,,,,eduroam,a0:0f:37:4c:09:ee,,2.4GHz,132,-81,40,-93,,
1696984164,MACOS,Airport,,,,Warrane Guest,82:45:58:21:05:d4,,5GHz,1,-84,20,-84,,
1696984164,MACOS,Airport,,,,Global_Students,a8:9d:21:5f:51:fd,,2.4GHz,44,-81,40,-88,,
1696984164,MACOS,Airport,,,,UNSW Guest,a0:0f:37:4c:7b:0c,,2.4GHz,104,-85,40,-89,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e431,de:03:98:9f:e4:31,,5GHz,11,-73,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_f717,de:03:98:c6:f7:17,,5GHz,11,-70,20,-83,,
1696984164,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:af:4c,,2.4GHz,52,-89,40,-91,,
1696984164,MACOS,Airport,,,,Global_Students,a8:9d:21:5f:4c:9c,,2.4GHz,100,-59,40,-94,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:4f:36:0c,,2.4GHz,116,-85,20,-94,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:34:90:6c,,2.4GHz,60,-79,20,-93,,
1696984164,MACOS,Airport,,,,Warrane Staff,78:45:58:21:19:d9,,5GHz,11,-73,20,-85,,
1696984164,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:61:c5,,2.4GHz,36,-88,40,-93,,
1696984164,MACOS,Airport,,,,eduroam,a0:0f:37:4c:09:e1,,5GHz,11,-66,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e41a,de:03:98:9f:e4:1a,,5GHz,11,-73,20,-86,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:4f:36:08,,5GHz,8,-84,20,-82,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:cf:36:0c,,2.4GHz,116,-85,20,-94,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:74:90:2c,,2.4GHz,44,-80,20,-88,,
1696984164,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:09:e2,,5GHz,11,-71,20,-87,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:13:08,,5GHz,13,-81,20,-83,,
1696984164,MACOS,Airport,,,,eduroam,a0:0f:37:4c:7b:0e,,2.4GHz,104,-86,40,-89,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_0b87,26:e8:53:38:0b:87,,5GHz,11,-71,20,-86,,
1696984164,MACOS,Airport,,,,TP-Link_ABEB_5G,14:eb:b6:d8:ab:e8,,2.4GHz,36,-91,80,-89,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_1b8f,de:03:98:c7:1b:8f,,5GHz,11,-75,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_f69a,de:03:98:c6:f6:9a,,5GHz,11,-72,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_e428,de:03:98:9f:e4:28,,5GHz,11,-76,20,-84,,
1696984164,MACOS,Airport,,,,Global_Students,a8:9d:21:5c:c2:fb,,2.4GHz,132,-87,40,-91,,
1696984164,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:60:c2,,5GHz,1,-76,20,-86,,
1696984164,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5f:51:fc,,2.4GHz,44,-76,40,-88,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:df:13:2c,,2.4GHz,116,-88,20,-92,,
1696984164,MACOS,Airport,,,,"Sophie’s lair speaker.o,",fa:8f:ca:37:75:fd,,5GHz,6,-77,20,-84,,
1696984164,MACOS,Airport,,,,WiFi-6NX26,d8:33:b7:10:82:a6,,5GHz,1,-82,40,-87,,
1696984164,MACOS,Airport,,,,AD_401_RAC_056905_WW-b09e,fa:b9:5a:cb:b0:9e,,5GHz,11,-71,20,-87,,
1696984164,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:61:c0,,5GHz,11,-71,20,-85,,
1696984164,MACOS,Airport,,,,LSA Screen Control LR,78:45:58:44:c1:5d,,5GHz,11,-69,20,-84,,
1696984164,MACOS,Airport,,,,NC Admin,d8:38:fc:5f:13:0c,,2.4GHz,112,-89,20,-94,,
1696984164,MACOS,Airport,,,,Jonathan's Wi-Fi Network,90:72:40:25:07:e0,,5GHz,6,-60,20,-84,,
1696984164,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5f:4c:92,,5GHz,1,-59,20,-84,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_2273,26:e8:53:38:22:73,,5GHz,11,-76,20,-86,,
1696984164,MACOS,Airport,,,,AD_401_RAC_056905_WW-0439,de:03:98:6d:04:39,,5GHz,11,-71,20,-86,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_8eda,de:03:98:c7:8e:da,,5GHz,11,-67,20,-87,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:1f:18:4c,,2.4GHz,44,-81,20,-88,,
1696984164,MACOS,Airport,,,,eduroam,1c:e6:c7:3e:60:ce,,2.4GHz,52,-88,40,-91,,
1696984164,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:89:33,,5GHz,1,-75,20,-86,,
1696984164,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:61:c7,,2.4GHz,36,-88,40,-93,,
1696984164,MACOS,Airport,,,,_Superloop-NewCollege5Ghz,d8:38:fc:df:18:4c,,2.4GHz,44,-82,20,-92,,
1696984164,MACOS,Airport,,,,AT_401_RAC_056905_WW_b0d0,fa:b9:5a:cb:b0:d0,,5GHz,11,-72,20,-86,,
1696984164,MACOS,Airport,,,,Warrane Guest,82:45:58:1d:f3:9f,,5GHz,11,-86,20,-84,,
1696984164,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:3e:61:c4,,2.4GHz,36,-88,40,-93,,
1696984164,MACOS,Airport,,,,uniwide,a8:9d:21:5f:51:ff,,2.4GHz,44,-81,40,-91,,
1696984164,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:09:ed,,2.4GHz,132,-82,40,-93,,
1696984164,MACOS,Airport,,,,uniwide,a0:0f:37:4c:09:e0,,5GHz,11,-58,20,-85,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:1f:12:cc,,2.4GHz,104,-82,20,-89,,
1696984164,MACOS,Airport,,,,Superloop-New College,d8:38:fc:1f:13:0c,,2.4GHz,112,-83,20,-90,,
