Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1696983165,MACOS,Airport,,,,eduroam,04:62:73:ae:fd:3f,,2.4GHz,100,-79,40,-91,,
1696983165,MACOS,Airport,,,,eduroam,1c:e6:c7:e0:26:b7,,2.4GHz,44,-90,40,-94,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b4:86:51,,5GHz,6,-68,20,-84,,
1696983165,MACOS,Airport,,,,uniwide,08:cc:68:b4:6a:1e,,2.4GHz,100,-87,40,-94,,
1696983165,MACOS,Airport,,,,MEREAVIE_POWER,7c:10:c9:02:f3:11,,5GHz,8,-67,20,-86,,
1696983165,MACOS,Airport,,,,Global_Students,a8:9d:21:71:ae:3b,,2.4GHz,64,-79,40,-95,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b4:6a:1f,,2.4GHz,100,-85,40,-95,,
1696983165,MACOS,Airport,,,,eduroam,1c:e6:c7:e0:26:47,,2.4GHz,149,-83,40,-95,,
1696983165,MACOS,Airport,,,,uniwide,08:cc:68:b5:8d:f5,,5GHz,6,-78,20,-85,,
1696983165,MACOS,Airport,,,,uniwide,a8:9d:21:71:ae:3e,,2.4GHz,64,-75,40,-95,,
1696983165,MACOS,Airport,,,,uniwide,1c:e6:c7:e0:26:16,,2.4GHz,36,-82,40,-94,,
1696983165,MACOS,Airport,,,,uniwide,04:62:73:ae:fd:31,,5GHz,6,-71,20,-87,,
1696983165,MACOS,Airport,,,,Global_Students,1c:e6:c7:e0:26:1b,,2.4GHz,36,-78,40,-91,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b5:8d:fe,,2.4GHz,64,-89,40,-93,,
1696983165,MACOS,Airport,,,,Global_Students,1c:e6:c7:e0:26:b3,,2.4GHz,44,-90,40,-94,,
1696983165,MACOS,Airport,,,,MEREAVIE_CONTROL,7c:10:c9:02:f2:d1,,5GHz,8,-66,20,-86,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b4:db:2f,,2.4GHz,100,-94,40,-95,,
1696983165,MACOS,Airport,,,,eduroam,a8:9d:21:71:ae:3f,,2.4GHz,64,-77,40,-93,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b5:cc:9f,,2.4GHz,52,-89,40,-95,,
1696983165,MACOS,Airport,,,,uniwide,1c:e6:c7:e0:26:76,,2.4GHz,48,-83,40,-94,,
1696983165,MACOS,Airport,,,,Global_Students,58:97:1e:56:1e:83,,2.4GHz,64,-91,40,-95,,
1696983165,MACOS,Airport,,,,uniwide,08:cc:68:b4:db:2e,,2.4GHz,100,-90,40,-94,,
1696983165,MACOS,Airport,,,,Global_Students,08:cc:68:b5:86:8b,,2.4GHz,52,-82,40,-91,,
1696983165,MACOS,Airport,,,,uniwide,a8:9d:21:5f:4c:1e,,2.4GHz,132,-67,40,-94,,
1696983165,MACOS,Airport,,,,Global_Students,84:78:ac:c0:1f:5b,,2.4GHz,56,-83,40,-95,,
1696983165,MACOS,Airport,,,,keg,14:02:ec:4c:2c:00,,2.4GHz,52,-85,80,-94,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b4:8c:fe,,2.4GHz,64,-78,40,-95,,
1696983165,MACOS,Airport,,,,uniwide,84:78:ac:c0:1f:56,,2.4GHz,56,-85,40,-94,,
1696983165,MACOS,Airport,,,,eduroam,24:16:9d:23:fd:20,,5GHz,1,-73,20,-87,,
1696983165,MACOS,Airport,,,,UNSW Guest,04:62:73:ae:fd:33,,5GHz,6,-71,20,-87,,
1696983165,MACOS,Airport,,,,MEREAVIE_CONTROL,7c:10:c9:02:f2:d5,,2.4GHz,36,-84,160,-91,,
1696983165,MACOS,Airport,,,,Global_Students,1c:e6:c7:e0:26:43,,2.4GHz,149,-79,40,-93,,
1696983165,MACOS,Airport,,,,eduroam,08:cc:68:b4:7d:b1,,5GHz,6,-77,20,-84,,
1696983165,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:e0:26:7c,,2.4GHz,48,-86,40,-94,,
