Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:1d:e4:23,,5GHz,1,-83,20,-89,,
1696983523,MACOS,Airport,,,,uniwide,f0:9e:63:14:ab:0e,,2.4GHz,36,-86,40,-96,,
1696983523,MACOS,Airport,,,,UNSW Guest,f0:9e:63:1d:fb:42,,5GHz,6,-84,20,-89,,
1696983523,MACOS,Airport,,,,eduroam,f0:9e:63:1d:fb:40,,5GHz,6,-84,20,-89,,
1696983523,MACOS,Airport,,,,uniwide,f0:9e:63:14:ab:ce,,2.4GHz,36,-87,40,-96,,
1696983523,MACOS,Airport,,,,Global_Students,08:cc:68:b4:92:54,,5GHz,11,-79,20,-86,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:14:ab:cc,,2.4GHz,36,-87,40,-96,,
1696983523,MACOS,Airport,,,,eduroam,1c:e6:c7:f0:25:40,,5GHz,1,-81,20,-86,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:1d:bf:0c,,2.4GHz,149,-82,40,-96,,
1696983523,MACOS,Airport,,,,UNSW Guest,f0:9e:63:14:76:a2,,5GHz,6,-81,20,-87,,
1696983523,MACOS,Airport,,,,UNSW Guest,5c:e1:76:0a:21:22,,5GHz,1,-85,20,-86,,
1696983523,MACOS,Airport,,,,eduroam,f0:9e:63:14:94:a0,,5GHz,1,-81,20,-89,,
1696983523,MACOS,Airport,,,,eduroam,f0:9e:63:14:76:a0,,5GHz,6,-81,20,-87,,
1696983523,MACOS,Airport,,,,UNSW Guest,f0:9e:63:14:67:4d,,2.4GHz,36,-90,40,-96,,
1696983523,MACOS,Airport,,,,Global_Students,5c:e1:76:0a:20:ec,,2.4GHz,100,-92,40,-96,,
1696983523,MACOS,Airport,,,,eduroam,08:cc:68:b4:92:50,,5GHz,11,-89,20,-89,,
1696983523,MACOS,Airport,,,,Mazda-de7cc1,f8:55:cd:c0:a7:c9,,5GHz,6,-80,20,-89,,
1696983523,MACOS,Airport,,,,Global_Students,7c:0e:ce:dc:5d:03,,5GHz,1,-65,20,-86,,
1696983523,MACOS,Airport,,,,UNSW Guest,7c:0e:ce:de:50:dd,,2.4GHz,44,-79,40,-96,,
1696983523,MACOS,Airport,,,,unsw_museum,1c:e6:c7:f0:25:46,,5GHz,1,-81,20,-86,,
1696983523,MACOS,Airport,,,,eduroam,f0:9e:63:14:ab:cf,,2.4GHz,36,-87,40,-96,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:14:ad:2c,,2.4GHz,132,-83,40,-96,,
1696983523,MACOS,Airport,,,,UNSW Guest,f0:9e:63:1d:fb:4d,,2.4GHz,36,-85,40,-96,,
1696983523,MACOS,Airport,,,,TP-Link_203A_5G,50:c7:bf:de:20:3a,,2.4GHz,44,-85,80,-96,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:14:ab:c3,,5GHz,6,-77,20,-89,,
1696983523,MACOS,Airport,,,,uniwide,f0:9e:63:1d:bf:0e,,2.4GHz,149,-82,40,-96,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:14:67:4c,,2.4GHz,36,-90,40,-96,,
1696983523,MACOS,Airport,,,,Global_Students,f0:9e:63:14:95:63,,5GHz,6,-84,20,-89,,
1696983523,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:92:53,,5GHz,11,-82,20,-89,,
1696983523,MACOS,Airport,,,,uniwide,f0:9e:63:14:94:a1,,5GHz,1,-80,20,-89,,
1696983523,MACOS,Airport,,,,uniwide,f0:9e:63:14:ad:2e,,2.4GHz,132,-84,40,-96,,
1696983523,MACOS,Airport,,,,eduroam,f0:9e:63:1d:fb:4f,,2.4GHz,36,-86,40,-96,,
1696983523,MACOS,Airport,,,,uniwide,d0:72:dc:53:5d:41,,5GHz,6,-69,20,-89,129.94.8.23,305.341
1696983524,MACOS,Airport,,,,eduroam,a0:0f:37:4c:93:2f,,2.4GHz,112,-91,40,-96,,
1696983524,MACOS,Airport,,,,UNSW Guest,f0:9e:63:1d:bf:0d,,2.4GHz,149,-81,40,-96,,
1696983524,MACOS,Airport,,,,uniwide,f0:9e:63:1d:fb:41,,5GHz,6,-83,20,-89,,
1696983524,MACOS,Airport,,,,eduroam,f0:9e:63:14:b0:c0,,5GHz,11,-84,20,-89,,
1696983524,MACOS,Airport,,,,UNSW Guest,f0:9e:63:14:ab:cd,,2.4GHz,36,-87,40,-96,,
1696983524,MACOS,Airport,,,,UNSW Guest,f0:9e:63:14:7b:22,,5GHz,6,-82,20,-89,,
1696983524,MACOS,Airport,,,,Global_Students,18:e7:28:03:10:a3,,5GHz,6,-78,20,-87,,
