Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697010610,MACOS,Airport,,,,uniwide,f0:9e:63:1c:b4:6e,,2.4GHz,36,-88,40,-96,,
1697010610,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:30:17,,2.4GHz,64,-92,40,-96,,
1697010610,MACOS,Airport,,,,Blackvue900X-E43DC4,00:25:42:e4:3d:c4,,2.4GHz,157,-70,80,-96,,
1697010610,MACOS,Airport,,,,HPDeskjet2131,50:c7:bf:de:20:3b,,5GHz,11,-88,20,-91,,
1697010610,MACOS,Airport,,,,eduroam,f0:9e:63:1d:fb:40,,5GHz,1,-86,20,-92,,
1697010610,MACOS,Airport,,,,eduroam,f0:9e:63:1c:b4:60,,5GHz,1,-87,20,-91,,
1697010610,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:93:2b,,2.4GHz,112,-89,40,-95,,
1697010610,MACOS,Airport,,,,uniwide,1c:e6:c7:f0:1a:1e,,2.4GHz,64,-90,40,-94,,
1697010610,MACOS,Airport,,,,uniwide,08:cc:68:b4:bf:2e,,2.4GHz,132,-85,40,-96,,
1697010610,MACOS,Airport,,,,Global_Students,08:cc:68:b5:d3:2b,,2.4GHz,56,-89,40,-96,,
1697010610,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:c4:8c,,2.4GHz,36,-90,40,-95,,
1697010610,MACOS,Airport,,,,eduroam,08:cc:68:b4:bd:df,,2.4GHz,132,-93,40,-96,,
1697010610,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:30:1b,,2.4GHz,64,-92,40,-96,,
1697010610,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:92:53,,5GHz,11,-76,20,-91,,
1697010610,MACOS,Airport,,,,eduroam,f0:9e:63:14:a0:e0,,5GHz,11,-88,20,-91,,
1697010610,MACOS,Airport,,,,Global_Students,54:78:1a:bf:6f:53,,2.4GHz,56,-91,40,-96,,
1697010610,MACOS,Airport,,,,Global_Students,08:cc:68:b4:bf:2b,,2.4GHz,132,-85,40,-96,,
1697010610,MACOS,Airport,,,,CFEH_Boardroom,00:04:56:ad:68:11,,5GHz,1,-79,20,-92,,
1697010610,MACOS,Airport,,,,Global_Students,08:cc:68:b4:b2:6b,,2.4GHz,100,-87,40,-96,,
1697010610,MACOS,Airport,,,,uniwide,08:cc:68:b4:92:51,,5GHz,11,-77,20,-91,,
1697010610,MACOS,Airport,,,,uniwide,f0:9e:63:14:66:8e,,2.4GHz,132,-86,40,-95,,
1697010610,MACOS,Airport,,,,eduroam,d0:72:dc:53:5d:4f,,2.4GHz,132,-83,40,-95,,
1697010610,MACOS,Airport,,,,NOKIA-F953,dc:8d:8a:9e:f9:5d,,2.4GHz,161,-82,80,-97,,
1697010610,MACOS,Airport,,,,UNSW Guest,f0:9e:63:1c:b4:62,,5GHz,1,-87,20,-91,,
1697010610,MACOS,Airport,,,,CFEH_Boardroom,00:04:56:ae:2b:91,,5GHz,11,-79,20,-91,,
1697010610,MACOS,Airport,,,,uniwide,5c:e1:76:0a:15:4e,,2.4GHz,132,-93,40,-96,,
1697010610,MACOS,Airport,,,,uniwide,08:cc:68:b4:c4:81,,5GHz,6,-85,20,-91,,
1697010610,MACOS,Airport,,,,uniwide,a0:0f:37:4c:9f:8f,,2.4GHz,108,-92,40,-96,,
