Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:b3:3c,802.11ac,2.4GHz,132,-90,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,44:ad:d9:60:be:d6,802.11ac,2.4GHz,52,-86,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,a0:0f:37:4c:09:ef,802.11ac,2.4GHz,132,-83,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,1c:e6:c7:3e:61:c6,802.11ac,2.4GHz,36,-83,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:51:db,802.11ac,2.4GHz,52,-67,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,d0:72:dc:53:63:ff,802.11ac,2.4GHz,64,-74,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,d0:72:dc:5c:0a:df,802.11ac,2.4GHz,100,-78,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:51:dc,802.11ac,2.4GHz,52,-67,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:7f:71,802.11n,5GHz,6,-74,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,1c:e6:c7:5b:68:0e,802.11n,2.4GHz,64,-85,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,d0:72:dc:53:63:3e,802.11ac,2.4GHz,64,-74,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:ba:2c,802.11ac,2.4GHz,132,-87,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,d0:72:dc:53:63:3c,802.11ac,2.4GHz,64,-79,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:51:de,802.11ac,2.4GHz,52,-67,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:6f:5c,802.11ac,2.4GHz,52,-86,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,d0:72:dc:53:63:3f,802.11ac,2.4GHz,64,-73,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b5:f2:fb,802.11ac,2.4GHz,132,-91,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,AC99-5G,94:a6:7e:b2:bf:4d,802.11ac,2.4GHz,36,-78,80,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:ba:2d,802.11ac,2.4GHz,132,-80,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:5f:5c,802.11ac,2.4GHz,149,-82,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:5f:5f,802.11ac,2.4GHz,149,-82,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,1c:e6:c7:3e:61:c5,802.11ac,2.4GHz,36,-83,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,84:78:ac:c0:35:25,802.11ac,2.4GHz,52,-90,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,1c:e6:c7:5b:68:06,802.11ac,2.4GHz,64,-81,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,d0:72:dc:5c:0a:dc,802.11ac,2.4GHz,100,-78,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,1c:e6:c7:5b:89:3c,802.11n,2.4GHz,36,-89,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,1c:e6:c7:f1:ed:dd,802.11n,2.4GHz,52,-91,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,58:97:1e:56:4d:27,802.11ac,2.4GHz,44,-86,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,44:ad:d9:60:be:d4,802.11ac,2.4GHz,52,-89,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,a8:9d:21:5c:c2:fb,802.11ac,2.4GHz,132,-75,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,a0:0f:37:4c:9f:8f,802.11ac,2.4GHz,108,-82,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,d0:72:dc:53:63:3d,802.11ac,2.4GHz,64,-74,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:54:cb,802.11ac,2.4GHz,36,-84,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b5:f2:fe,802.11ac,2.4GHz,132,-80,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:c2:4f,802.11ac,2.4GHz,100,-93,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:51:df,802.11ac,2.4GHz,52,-67,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,a0:0f:37:4c:9f:8d,802.11ac,2.4GHz,108,-82,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:5f:53,802.11n,5GHz,6,-73,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,a8:9d:21:5c:c2:ff,802.11ac,2.4GHz,132,-76,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,1c:e6:c7:3e:60:cf,802.11n,2.4GHz,52,-89,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,d0:72:dc:5c:0a:de,802.11ac,2.4GHz,100,-78,40,-93,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,1c:e6:c7:0d:6c:d1,802.11n,5GHz,6,-74,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:51:d0,802.11n,5GHz,6,-72,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,d0:72:dc:53:63:32,802.11n,5GHz,6,-66,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:af:4f,802.11ac,2.4GHz,52,-84,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:8d:7b,802.11ac,2.4GHz,64,-85,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,a0:0f:37:4c:09:ed,802.11ac,2.4GHz,132,-83,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,a8:9d:21:5c:c2:fe,802.11ac,2.4GHz,132,-77,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:c3:1e,802.11ac,2.4GHz,112,-91,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,d0:72:dc:53:63:fd,802.11ac,2.4GHz,64,-78,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b5:da:dc,802.11ac,2.4GHz,36,-77,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b5:ed:ad,802.11ac,2.4GHz,64,-86,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:ba:2e,802.11ac,2.4GHz,132,-83,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,1c:e6:c7:5b:68:0d,802.11n,2.4GHz,64,-87,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:ba:2f,802.11ac,2.4GHz,132,-84,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:8d:7f,802.11ac,2.4GHz,64,-85,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,1c:e6:c7:3e:61:c7,802.11ac,2.4GHz,36,-83,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,08:cc:68:b4:7f:7f,802.11ac,2.4GHz,52,-82,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:b3:3f,802.11ac,2.4GHz,132,-89,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,d0:72:dc:53:63:f1,802.11n,5GHz,11,-74,20,-87,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b5:de:c2,802.11n,5GHz,1,-73,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,d0:72:dc:53:63:33,802.11n,5GHz,6,-73,20,-84,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b5:ed:af,802.11ac,2.4GHz,64,-86,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,d0:72:dc:53:63:f0,802.11n,5GHz,11,-74,20,-87,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:7f:7e,802.11ac,2.4GHz,52,-85,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,a0:0f:37:4c:9f:8c,802.11ac,2.4GHz,108,-84,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,1c:e6:c7:3e:61:c4,802.11ac,2.4GHz,36,-84,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b4:7f:73,802.11n,5GHz,6,-74,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:7f:74,802.11n,5GHz,6,-76,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,d0:72:dc:53:63:31,802.11n,5GHz,6,-66,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,58:97:1e:56:4d:23,802.11ac,2.4GHz,44,-85,40,-92,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Warrane Staff,78:45:58:21:06:91,802.11n,5GHz,1,-82,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,1c:e6:c7:5b:89:3d,802.11n,2.4GHz,36,-88,40,-90,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:5f:db,802.11ac,2.4GHz,112,-84,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,a8:9d:21:5c:c2:fc,802.11ac,2.4GHz,132,-76,40,-94,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:5f:52,802.11n,5GHz,6,-72,20,-81,,
1696984706,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,d0:72:dc:53:63:30,802.11n,5GHz,6,-70,20,-84,129.94.8.23,385.734
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,44:ad:d9:60:be:d5,802.11ac,2.4GHz,52,-87,40,-92,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,uniwide,08:cc:68:b4:5a:1e,802.11ac,2.4GHz,64,-84,40,-90,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,08:cc:68:b4:5f:5d,802.11ac,2.4GHz,149,-82,40,-92,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,08:cc:68:b5:f2:fc,802.11ac,2.4GHz,132,-80,40,-94,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,eduroam,1c:e6:c7:5b:94:26,802.11ac,2.4GHz,64,-87,40,-90,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,Global_Students,a8:9d:21:6f:d1:4d,802.11ac,2.4GHz,52,-84,40,-90,,
1696984707,MACOS,Airport,-33.91733679456373,151.227291318684,5.830951894845301,UNSW Guest,1c:e6:c7:5b:94:2c,802.11n,2.4GHz,64,-92,40,-90,,
