Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_91f4,de:03:98:c7:91:f4,802.11n,5GHz,11,-77,20,-87,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,eduroam,1c:e6:c7:3e:61:c6,802.11ac,2.4GHz,36,-89,40,-93,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_f74c,de:03:98:c6:f7:4c,802.11n,5GHz,11,-63,20,-83,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,uniwide,a8:9d:21:5f:4c:91,802.11n,5GHz,1,-58,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Superloop-New College,d8:38:fc:0f:21:ec,802.11ac,2.4GHz,136,-84,20,-93,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,uniwide,a0:0f:37:4c:7b:0f,802.11ac,2.4GHz,104,-83,40,-89,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,_Superloop-NewCollege5Ghz,d8:38:fc:df:13:0c,802.11ac,2.4GHz,112,-89,20,-94,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_7640,fa:b9:5a:3e:76:40,802.11n,5GHz,11,-80,20,-85,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,NC Admin,d8:38:fc:5f:18:38,802.11n,5GHz,8,-72,20,-82,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,UNSW Guest,a0:0f:37:4c:09:ec,802.11ac,2.4GHz,132,-90,40,-91,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,NewCollegeAdmin,76:a7:41:18:30:48,802.11n,5GHz,1,-84,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_e434,de:03:98:9f:e4:34,802.11n,5GHz,11,-77,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Warrane Guest,82:45:58:21:0c:e6,802.11n,5GHz,1,-73,20,-86,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,NC Admin,d8:38:fc:5f:18:4c,802.11ac,2.4GHz,44,-81,20,-88,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,eduroam,08:cc:68:b4:af:4e,802.11ac,2.4GHz,52,-91,40,-91,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,uniwide,08:cc:68:b4:af:4f,802.11ac,2.4GHz,52,-83,40,-92,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Global_Students,1c:e6:c7:3e:61:cd,802.11n,2.4GHz,36,-90,40,-93,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,eduroam,a8:9d:21:5f:4c:90,802.11n,5GHz,1,-57,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Global_Students,a8:9d:21:5f:4c:93,802.11n,5GHz,1,-59,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Superloop-New College,d8:38:fc:0f:36:08,802.11n,5GHz,8,-83,20,-82,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,uniwide,a8:9d:21:5f:4c:9e,802.11ac,2.4GHz,100,-60,40,-92,129.94.8.23,5.635
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_349d,26:e8:53:5b:34:9d,802.11n,5GHz,11,-76,20,-85,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,Warrane Staff,78:45:58:1d:fa:37,802.11n,5GHz,1,-80,20,-86,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_2234,26:e8:53:38:22:34,802.11n,5GHz,11,-67,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_2234,26:e8:53:38:22:34,802.11n,5GHz,11,-67,20,-84,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,_Superloop-NewCollege5Ghz,d8:38:fc:f4:90:2c,802.11ac,2.4GHz,44,-80,20,-88,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,UNSW Guest,1c:e6:c7:3e:60:cc,802.11n,2.4GHz,52,-89,40,-91,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_9a41,de:03:98:c7:9a:41,802.11n,5GHz,11,-70,20,-86,,
1696984164,MACOS,Airport,-33.91884540083279,151.228790727562,5.830951894845301,AT_401_RAC_056905_WW_9a41,de:03:98:c7:9a:41,802.11n,5GHz,11,-70,20,-86,,
