Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697071202,MACOS,Airport,,,,UNSW Guest,08:cc:68:cc:3b:8c,,2.4GHz,64,-85,40,-93,,
1697071202,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:68:06,,2.4GHz,56,-85,40,-95,,
1697071202,MACOS,Airport,,,,不想告诉你我名字...,7a:b6:c7:93:b7:ff,,5GHz,2,-70,20,-79,,
1697071202,MACOS,Airport,,,,eduroam,1c:e6:c7:f0:20:16,,2.4GHz,48,-90,40,-94,,
1697071202,MACOS,Airport,,,,Global_Students,08:cc:68:cc:3b:8d,,2.4GHz,64,-83,40,-93,,
1697071202,MACOS,Airport,,,,Global_Students,08:cc:68:b4:93:fd,,2.4GHz,100,-91,40,-93,,
1697071202,MACOS,Airport,,,,eduroam,58:97:1e:56:56:26,,2.4GHz,64,-79,40,-93,,
1697071202,MACOS,Airport,,,,eduroam,58:97:1e:56:56:2e,,2.4GHz,64,-85,40,-95,,
1697071202,MACOS,Airport,,,,UNSW Guest,58:ac:78:af:f2:ec,,2.4GHz,56,-84,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d7:cc,,2.4GHz,48,-83,20,-94,,
1697071202,MACOS,Airport,,,,uniwide,08:cc:68:cc:3b:80,,5GHz,6,-79,20,-80,,
1697071202,MACOS,Airport,,,,Global_Students,58:97:1e:56:56:25,,2.4GHz,64,-79,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:d5:6c,,2.4GHz,157,-88,20,-95,,
1697071202,MACOS,Airport,,,,Blackvue900XPlus-E944C8,00:25:42:e9:44:c8,,2.4GHz,157,-82,80,-93,,
1697071202,MACOS,Airport,,,,uniwide,08:cc:68:cc:3b:8f,,2.4GHz,64,-84,40,-93,,
1697071202,MACOS,Airport,,,,uniwide,1c:e6:c7:5b:68:07,,2.4GHz,56,-85,40,-94,129.94.8.23,26.901
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d6:4c,,2.4GHz,116,-85,20,-94,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:1e:6c,,2.4GHz,52,-89,20,-93,,
1697071202,MACOS,Airport,,,,uniwide,1c:e6:c7:5b:68:0f,,2.4GHz,56,-81,40,-93,,
1697071202,MACOS,Airport,,,,Global_Students,d4:c9:3c:c1:bc:4d,,2.4GHz,64,-91,40,-93,,
1697071202,MACOS,Airport,,,,UNSW Guest,58:97:1e:56:56:2c,,2.4GHz,64,-82,40,-93,,
1697071202,MACOS,Airport,,,,uniwide,08:cc:68:b4:93:ff,,2.4GHz,100,-91,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:d8:5c,,2.4GHz,108,-86,20,-94,,
1697071202,MACOS,Airport,,,,eduroam,1c:e6:c7:5b:68:0e,,2.4GHz,56,-81,40,-93,,
1697071202,MACOS,Airport,,,,uniwide,1c:e6:c7:f0:20:17,,2.4GHz,48,-89,40,-94,,
1697071202,MACOS,Airport,,,,UNSW Guest,58:97:1e:56:56:24,,2.4GHz,64,-79,40,-93,,
1697071202,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:68:0c,,2.4GHz,56,-82,40,-93,,
1697071202,MACOS,Airport,,,,eduroam,58:ac:78:af:f2:ee,,2.4GHz,56,-88,40,-93,,
1697071202,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:68:03,,5GHz,6,-77,20,-81,,
1697071202,MACOS,Airport,,,,uniwide,b8:11:4b:82:49:4f,,2.4GHz,132,-88,40,-94,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:cf:ac,,2.4GHz,112,-86,20,-94,,
1697071202,MACOS,Airport,,,,uniwide,58:97:1e:56:56:27,,2.4GHz,64,-75,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d7:6c,,2.4GHz,153,-78,20,-95,,
1697071202,MACOS,Airport,,,,uniwide,58:97:1e:56:56:2f,,2.4GHz,64,-82,40,-93,,
1697071202,MACOS,Airport,,,,Superloop-New College Village,c8:08:73:15:cf:a8,,5GHz,11,-70,20,-80,,
1697071202,MACOS,Airport,,,,Global_Students,08:cc:68:cc:3b:82,,5GHz,6,-79,20,-80,,
1697071202,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:5b:68:04,,2.4GHz,56,-85,40,-95,,
1697071202,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:68:02,,5GHz,6,-75,20,-80,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:1e:3c,,2.4GHz,56,-82,20,-95,,
1697071202,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:68:0d,,2.4GHz,56,-86,40,-95,,
1697071202,MACOS,Airport,,,,Global_Students,58:ac:78:af:f2:ed,,2.4GHz,56,-89,40,-93,,
1697071202,MACOS,Airport,,,,uniwide,d4:c9:3c:c1:bc:4f,,2.4GHz,64,-91,40,-93,,
1697071202,MACOS,Airport,,,,Global_Students,1c:e6:c7:f0:20:15,,2.4GHz,48,-90,40,-94,,
1697071202,MACOS,Airport,,,,Global_Students,a8:9d:21:71:ba:bc,,2.4GHz,36,-80,40,-95,,
1697071202,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:68:05,,2.4GHz,56,-85,40,-95,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d5:fc,,2.4GHz,108,-77,20,-94,,
1697071202,MACOS,Airport,,,,UNSW Guest,a8:9d:21:71:ba:b2,,5GHz,1,-75,20,-84,,
1697071202,MACOS,Airport,,,,UNSW Guest,a8:9d:21:71:ba:bd,,2.4GHz,36,-72,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d1:0c,,2.4GHz,136,-76,20,-95,,
1697071202,MACOS,Airport,,,,eduroam,08:cc:68:cc:3b:8e,,2.4GHz,64,-84,40,-93,,
1697071202,MACOS,Airport,,,,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:1d:cc,,2.4GHz,161,-84,20,-95,,
1697071202,MACOS,Airport,,,,uniwide,58:ac:78:af:f2:ef,,2.4GHz,56,-84,40,-93,,
1697071202,MACOS,Airport,,,,Global_Students,a8:9d:21:71:b8:bd,,2.4GHz,100,-92,40,-95,,
1697071202,MACOS,Airport,,,,Global_Students,58:97:1e:56:56:2d,,2.4GHz,64,-88,40,-95,,
1697071202,MACOS,Airport,,,,uniwide,1c:e6:c7:f0:20:1f,,2.4GHz,48,-85,40,-94,,
1697071202,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:f0:20:14,,2.4GHz,48,-90,40,-94,,
1697071202,MACOS,Airport,,,,Global_Students,b8:11:4b:82:49:4d,,2.4GHz,132,-91,40,-94,,
1697071202,MACOS,Airport,,,,Global_Students,1c:e6:c7:f0:20:1d,,2.4GHz,48,-92,40,-94,,
1697071202,MACOS,Airport,,,,UNSW Guest,b8:11:4b:82:49:4c,,2.4GHz,132,-90,40,-94,,
