Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697070885,MACOS,Airport,,,,Global_Students,08:cc:68:b5:d7:84,,5GHz,1,-72,20,-79,,
1697070885,MACOS,Airport,,,,uniwide,08:cc:68:b4:9e:3e,,2.4GHz,52,-77,40,-93,,
1697070885,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:da:b1,,5GHz,1,-70,20,-80,,
1697070885,MACOS,Airport,,,,uniwide,08:cc:68:b4:54:ce,,2.4GHz,36,-75,40,-93,,
1697070885,MACOS,Airport,,,,uniwide,08:cc:68:b5:c7:de,,2.4GHz,100,-89,40,-91,,
1697070885,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:3e:db:24,,2.4GHz,64,-80,40,-94,,
1697070885,MACOS,Airport,,,,Global_Students,58:97:1e:56:4d:23,,2.4GHz,44,-90,40,-92,,
1697070885,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:5a:1c,,2.4GHz,64,-88,40,-93,,
1697070885,MACOS,Airport,,,,Global_Students,08:cc:68:b5:ef:2b,,2.4GHz,52,-88,40,-91,,
1697070885,MACOS,Airport,,,,UNSW Guest,58:97:1e:56:4d:24,,2.4GHz,44,-89,40,-92,,
1697070885,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:54:cc,,2.4GHz,36,-75,40,-93,,
1697070885,MACOS,Airport,,,,uniwide,08:cc:68:b4:98:fe,,2.4GHz,100,-85,40,-92,,
1697070885,MACOS,Airport,,,,uniwide,1c:e6:c7:0d:6c:d1,,5GHz,6,-62,20,-82,,
1697070885,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:3e:27:ec,,2.4GHz,64,-84,40,-93,,
1697070885,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:da:b6,,2.4GHz,52,-85,40,-93,,
