Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,uniwide,1c:e6:c7:3e:60:c7,802.11ac,2.4GHz,64,-87,40,-94,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,uniwide,1c:e6:c7:5b:30:1e,802.11n,2.4GHz,64,-88,40,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,eduroam,1c:e6:c7:5b:30:17,802.11ac,2.4GHz,64,-89,40,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,Global_Students,08:cc:68:b4:92:54,802.11n,5GHz,11,-83,20,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,Global_Students,7c:0e:ce:dc:5d:03,802.11n,5GHz,6,-82,20,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,HPDeskjet2131,50:c7:bf:de:20:3b,802.11n,5GHz,11,-78,20,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,UNSW Guest,1c:e6:c7:5b:15:3c,802.11n,2.4GHz,64,-86,40,-94,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,eduroam,08:cc:68:b5:92:a0,802.11n,5GHz,11,-82,20,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,uniwide,f0:9e:63:1c:b4:6e,802.11n,2.4GHz,36,-85,40,-97,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,UNSW Guest,d0:c7:89:67:82:b4,802.11n,2.4GHz,52,-90,40,-96,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,UNSW Guest,d0:c7:89:67:82:b4,802.11ac,2.4GHz,52,-90,40,-96,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,Global_Students,a0:0f:37:4c:93:2b,802.11ac,2.4GHz,112,-83,40,-94,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,UNSW Guest,f0:9e:63:14:95:62,802.11n,5GHz,6,-87,20,-93,,
1697183111,MACOS,Airport,-33.91807862162544,151.2320674744213,5.830951894845301,uniwide,1c:e6:c7:f0:1a:1e,802.11n,2.4GHz,64,-84,40,-92,,
