Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:61:c4,802.11ac,2.4GHz,36,-86,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,1c:e6:c7:5b:4a:f7,802.11ac,2.4GHz,64,-88,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,58:97:1e:56:4d:26,802.11ac,2.4GHz,44,-92,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b4:58:10,802.11n,5GHz,6,-71,20,-86,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:3e:60:c5,802.11ac,2.4GHz,64,-89,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,d0:72:dc:53:63:3e,802.11ac,2.4GHz,64,-89,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:db:24,802.11ac,2.4GHz,64,-89,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:db:24,802.11n,2.4GHz,64,-89,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,a8:9d:21:5f:51:f2,802.11n,5GHz,6,-73,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,08:cc:68:b4:58:14,802.11n,5GHz,6,-71,20,-86,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b4:af:4c,802.11ac,2.4GHz,100,-82,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b4:7f:7c,802.11ac,2.4GHz,52,-78,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,08:cc:68:b5:f2:91,802.11n,5GHz,11,-73,20,-84,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b4:5f:df,802.11ac,2.4GHz,100,-74,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a8:9d:21:5c:c2:fc,802.11ac,2.4GHz,132,-66,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,08:cc:68:b4:9a:5e,802.11ac,2.4GHz,44,-90,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:db:2c,802.11n,2.4GHz,64,-91,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a0:0f:37:4c:09:ec,802.11ac,2.4GHz,132,-70,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,SDN-VOICE,f6:9e:28:70:b4:5b,802.11ac,5GHz,6,-75,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,AC10-5G,9c:c9:eb:4d:6e:18,802.11ac,2.4GHz,36,-83,80,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,a8:9d:21:5c:c2:f1,802.11n,5GHz,1,-70,20,-85,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b5:f2:90,802.11n,5GHz,11,-72,20,-84,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,a0:0f:37:4c:09:ef,802.11ac,2.4GHz,132,-70,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:5b:4a:f3,802.11ac,2.4GHz,64,-88,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:5b:4a:f3,802.11n,2.4GHz,64,-88,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:5b:4a:f3,802.11ac,5GHz,6,-77,20,-84,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:5b:4a:f3,802.11n,5GHz,6,-77,20,-84,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,d0:72:dc:53:63:ff,802.11ac,2.4GHz,56,-90,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,08:cc:68:b4:7f:7b,802.11ac,2.4GHz,52,-76,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b4:7f:7f,802.11ac,2.4GHz,52,-82,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,a8:9d:21:5c:c2:ff,802.11ac,2.4GHz,132,-65,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,AC12,a4:2b:8c:57:10:a4,802.11n,5GHz,11,-84,20,-84,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,a0:0f:37:4c:e6:8d,802.11ac,2.4GHz,52,-72,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b5:91:ff,802.11ac,2.4GHz,149,-87,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,08:cc:68:b4:54:cb,802.11ac,2.4GHz,36,-79,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:5b:89:3d,802.11n,2.4GHz,64,-89,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,1c:e6:c7:e0:1f:21,802.11n,5GHz,1,-78,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b5:f2:9c,802.11ac,2.4GHz,132,-90,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,a8:9d:21:5f:51:fe,802.11ac,2.4GHz,52,-80,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b4:58:13,802.11n,5GHz,6,-66,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,MAZZER-32650674,30:c6:f7:ea:ab:71,802.11n,5GHz,1,-75,40,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,1c:e6:c7:3e:da:bf,802.11n,2.4GHz,52,-85,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,a8:9d:21:5f:51:fd,802.11ac,2.4GHz,52,-83,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b4:58:1f,802.11ac,2.4GHz,100,-76,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:5b:4a:fc,802.11n,2.4GHz,64,-86,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,1c:e6:c7:3e:da:b7,802.11ac,2.4GHz,52,-89,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,08:cc:68:b4:58:1b,802.11ac,2.4GHz,100,-86,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,a8:9d:21:5c:c2:f4,802.11n,5GHz,1,-71,20,-85,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:da:bc,802.11n,2.4GHz,52,-80,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,WirelessNetwork,ea:9e:28:70:b4:5b,802.11ac,5GHz,6,-75,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,08:cc:68:b4:5f:db,802.11ac,2.4GHz,100,-73,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:0d:6c:d4,802.11n,2.4GHz,64,-86,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:0d:6c:d4,802.11ac,2.4GHz,64,-86,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,a0:0f:37:4c:09:ee,802.11ac,2.4GHz,132,-70,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b5:da:dc,802.11ac,2.4GHz,36,-90,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,1c:e6:c7:5b:4a:f1,802.11n,5GHz,6,-74,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,58:97:1e:56:4d:27,802.11ac,2.4GHz,44,-91,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,1c:e6:c7:3e:61:c7,802.11ac,2.4GHz,36,-85,40,-90,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a8:9d:21:5f:51:fc,802.11ac,2.4GHz,52,-80,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,08:cc:68:b4:51:df,802.11ac,2.4GHz,52,-88,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a0:0f:37:4c:e6:8c,802.11ac,2.4GHz,52,-72,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b4:54:cc,802.11ac,2.4GHz,36,-84,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:0d:6c:d3,802.11n,2.4GHz,64,-87,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:0d:6c:d3,802.11ac,2.4GHz,64,-87,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:0d:6c:d3,802.11n,5GHz,6,-65,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:0d:6c:d3,802.11ac,5GHz,6,-65,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,a8:9d:21:5f:51:f0,802.11n,5GHz,6,-74,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,1c:e6:c7:3e:60:cf,802.11n,2.4GHz,64,-89,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,1c:e6:c7:3e:60:c6,802.11ac,2.4GHz,64,-89,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a8:9d:21:5f:51:f3,802.11n,5GHz,6,-82,20,-86,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,08:cc:68:b4:5f:dc,802.11ac,2.4GHz,100,-85,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,uniwide,a0:0f:37:4c:9f:8f,802.11ac,2.4GHz,112,-84,40,-94,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,eduroam,1c:e6:c7:3e:db:2f,802.11n,2.4GHz,64,-88,40,-92,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:5b:4a:f4,802.11n,5GHz,6,-73,20,-86,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,1c:e6:c7:5b:4a:f4,802.11ac,5GHz,6,-73,20,-86,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:5b:4a:f4,802.11n,2.4GHz,64,-88,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:5b:4a:f4,802.11ac,2.4GHz,64,-88,40,-91,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a0:0f:37:4c:09:e3,802.11n,5GHz,11,-84,20,-77,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,a0:0f:37:4c:7b:0c,802.11ac,2.4GHz,108,-84,40,-94,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,Global_Students,a8:9d:21:5c:c2:fb,802.11ac,2.4GHz,132,-68,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:3e:61:cc,802.11n,2.4GHz,36,-86,40,-93,,
1697167766,MACOS,Airport,-33.91903154316958,151.2308796787935,5.830951894845301,UNSW Guest,1c:e6:c7:e0:1f:2c,802.11n,2.4GHz,52,-89,40,-91,,
