Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697183291,MACOS,Airport,,,,Warrane Staff,7e:45:58:1e:f8:ff,,2.4GHz,40,-80,40,-94,,
1697183291,MACOS,Airport,,,,uniwide,a0:0f:37:4c:09:ef,,2.4GHz,132,-90,40,-94,,
1697183291,MACOS,Airport,,,,Warrane Guest,82:45:58:1d:f4:ae,,5GHz,6,-83,20,-84,,
1697183291,MACOS,Airport,,,,AT_401_RAC_056905_WW_91f4,de:03:98:c7:91:f4,,5GHz,11,-82,20,-84,,
1697183291,MACOS,Airport,,,,Guest-Shalom,84:18:3a:98:5c:28,,5GHz,11,-82,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,08:cc:68:b4:7f:70,,5GHz,6,-85,20,-84,,
1697183291,MACOS,Airport,,,,AT_401_RAC_056905_WW_1ece,26:e8:53:38:1e:ce,,5GHz,11,-79,20,-84,,
1697183291,MACOS,Airport,,,,HA Staff,7e:45:58:1d:f8:ff,,5GHz,6,-91,20,-84,,
1697183291,MACOS,Airport,,,,Shalom-staff,84:18:3a:d8:4e:78,,5GHz,6,-82,20,-84,,
1697183291,MACOS,Airport,,,,Warrane Staff,78:45:58:1d:f8:ff,,5GHz,6,-90,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,1c:e6:c7:e0:1f:20,,5GHz,6,-80,20,-84,,
1697183291,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:58:13,,5GHz,6,-76,20,-84,,
1697183291,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:09:e2,,5GHz,11,-85,20,-84,,
1697183291,MACOS,Airport,,,,Shalom-staff,84:18:3a:d8:5f:18,,5GHz,11,-83,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,08:cc:68:b4:9e:3f,,2.4GHz,132,-79,40,-94,,
1697183291,MACOS,Airport,,,,DIRECT-76-HP M252 LaserJet,36:68:95:5a:52:76,,5GHz,6,-81,20,-84,,
1697183291,MACOS,Airport,,,,Global_Students,a8:9d:21:5c:c2:fb,,2.4GHz,132,-66,40,-94,,
1697183291,MACOS,Airport,,,,UNSW Guest,a8:9d:21:5c:c2:f3,,5GHz,1,-58,20,-84,,
1697183291,MACOS,Airport,,,,uniwide,08:cc:68:b4:5f:d1,,5GHz,11,-76,20,-84,,
1697183291,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:9e:3c,,2.4GHz,132,-80,40,-94,,
1697183291,MACOS,Airport,,,,uniwide,a0:0f:37:4c:9f:8f,,2.4GHz,108,-89,40,-94,,
1697183291,MACOS,Airport,,,,HA Staff,7e:45:58:21:18:b7,,5GHz,6,-85,20,-84,,
1697183291,MACOS,Airport,,,,Warrane Guest,86:45:58:1e:f8:ff,,2.4GHz,40,-79,40,-94,,
1697183291,MACOS,Airport,,,,Global_Students,08:cc:68:b4:9e:3b,,2.4GHz,132,-80,40,-94,,
1697183291,MACOS,Airport,,,,eduroam,08:cc:68:b5:91:ff,,2.4GHz,149,-91,40,-94,,
1697183291,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:9f:8d,,2.4GHz,108,-90,40,-94,,
1697183291,MACOS,Airport,,,,Warrane Staff,26:5a:4c:95:79:fe,,2.4GHz,40,-88,40,-94,,
1697183291,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:3e:60:c4,,2.4GHz,64,-83,40,-92,,
1697183291,MACOS,Airport,,,,Global_Students,08:cc:68:b5:96:0b,,2.4GHz,44,-94,40,-93,,
1697183291,MACOS,Airport,,,,uniwide,1c:e6:c7:3e:60:cf,,2.4GHz,64,-86,40,-92,,
1697183291,MACOS,Airport,,,,Global_Students,a0:0f:37:4c:09:ed,,2.4GHz,132,-90,40,-94,,
1697183291,MACOS,Airport,,,,Global_Students,1c:e6:c7:3e:60:c5,,2.4GHz,64,-83,40,-92,,
1697183291,MACOS,Airport,,,,uniwide,1c:e6:c7:0d:6c:d1,,5GHz,6,-84,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:ff,,2.4GHz,132,-67,40,-94,,
1697183291,MACOS,Airport,,,,uniwide,a8:9d:21:5c:c2:fe,,2.4GHz,132,-63,40,-92,129.94.8.23,3.276
1697183291,MACOS,Airport,,,,uniwide,a8:9d:21:5c:c2:f1,,5GHz,1,-57,20,-84,,
1697183291,MACOS,Airport,,,,UNSW Guest,7c:0e:ce:dc:5d:02,,5GHz,6,-77,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,1c:e6:c7:3e:60:c6,,2.4GHz,64,-83,40,-92,,
1697183291,MACOS,Airport,,,,eduroam,7c:0e:ce:dc:5d:00,,5GHz,6,-75,20,-84,,
1697183291,MACOS,Airport,,,,uniwide,7c:0e:ce:dc:5d:01,,5GHz,6,-75,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,08:cc:68:b4:58:10,,5GHz,6,-78,20,-84,,
1697183291,MACOS,Airport,,,,Warrane Staff,78:45:58:1d:f0:a1,,5GHz,1,-74,20,-84,,
1697183291,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:9e:33,,5GHz,1,-87,20,-84,,
1697183291,MACOS,Airport,,,,Warrane Guest,26:5a:4c:b5:79:fe,,2.4GHz,40,-88,40,-94,,
1697183291,MACOS,Airport,,,,uniwide,08:cc:68:b4:7f:7e,,2.4GHz,36,-80,40,-93,,
1697183291,MACOS,Airport,,,,UNSW Guest,a0:0f:37:4c:9f:8c,,2.4GHz,108,-90,40,-94,,
1697183291,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:7f:73,,5GHz,6,-81,20,-84,,
1697183291,MACOS,Airport,,,,Global_Students,08:cc:68:b4:7f:74,,5GHz,6,-80,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,a8:9d:21:5c:c2:f0,,5GHz,1,-58,20,-84,,
1697183291,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:58:1c,,2.4GHz,100,-82,40,-93,,
1697183291,MACOS,Airport,,,,Global_Students,a8:9d:21:5c:c2:f4,,5GHz,1,-58,20,-84,,
1697183291,MACOS,Airport,,,,eduroam,08:cc:68:b4:54:cf,,2.4GHz,36,-86,40,-93,,
1697183291,MACOS,Airport,,,,Global_Students,1c:e6:c7:5b:89:3d,,2.4GHz,64,-92,40,-93,,
1697183291,MACOS,Airport,,,,uniwide,08:cc:68:b4:58:11,,5GHz,6,-75,20,-84,,
1697183291,MACOS,Airport,,,,Global_Students,08:cc:68:b4:5f:db,,2.4GHz,100,-72,40,-93,,
