Date,Name,Latitude,Longitude,Altitude (m),Notes
2023-10-12 19:07:22.22,12 Oct 2023 at 7:07 PM,-33.91789045837857,151.2300556631709,37.39963323809206,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 19:02:07.47,12 Oct 2023 at 7:02 PM,-33.91717382416453,151.2262165128334,28.55308008566499,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 19:00:02.01,12 Oct 2023 at 7:00 PM,-33.91729121322738,151.2273336150516,31.71546443458647,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 19:00:59.50,12 Oct 2023 at 7:00 PM,-33.91731115646335,151.2267593728237,28.99703580979258,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:58:46.37,12 Oct 2023 at 6:58 PM,-33.91743882361389,151.2282620259836,33.3362898202613,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:57:08.26,12 Oct 2023 at 6:57 PM,-33.91768666491323,151.2291807703229,34.11276555713266,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:55:58.08,12 Oct 2023 at 6:55 PM,-33.91821322792896,151.2289287717951,30.68715163506567,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:54:48.22,12 Oct 2023 at 6:54 PM,-33.91784866764889,151.2285950957553,31.02859348990023,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:53:26.21,12 Oct 2023 at 6:53 PM,-33.91773333657703,151.2277087301133,32.21026444900781,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:51:53.23,12 Oct 2023 at 6:51 PM,-33.91812000158414,151.2269385743286,32.94907547626644,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:50:44.98,12 Oct 2023 at 6:50 PM,-33.91852699395984,151.2272137365344,29.2714491924271,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:49:44.08,12 Oct 2023 at 6:49 PM,-33.91892783910002,151.2270250626209,29.35226755030453,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:48:38.89,12 Oct 2023 at 6:48 PM,-33.9190092625225,151.2276260060947,28.84256934002042,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:47:45.02,12 Oct 2023 at 6:47 PM,-33.9190906275738,151.2282095854205,29.62574657052755,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:46:41.94,12 Oct 2023 at 6:46 PM,-33.91889355037082,151.2287551152003,29.45860241632909,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:45:41.51,12 Oct 2023 at 6:45 PM,-33.91853654042901,151.2290443031696,30.29181861970574,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:44:12.90,12 Oct 2023 at 6:44 PM,-33.91920905106813,151.229145677816,30.95884250756353,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:43:17.91,12 Oct 2023 at 6:43 PM,-33.9189941304171,151.2296452769266,32.37046151794493,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:42:22.20,12 Oct 2023 at 6:42 PM,-33.91928700552921,151.2300505014854,34.27747586090118,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:41:25.51,12 Oct 2023 at 6:41 PM,-33.91888781891873,151.2300999431182,33.20263235457242,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:39:03.15,12 Oct 2023 at 6:39 PM,-33.91888687714487,151.2309662667818,37.48085067421198,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:39:57.15,12 Oct 2023 at 6:39 PM,-33.91910102578278,151.2308490979671,37.23654017690569,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:38:17.21,12 Oct 2023 at 6:38 PM,-33.91852868640263,151.2309750410294,39.80918164085597,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:37:20.06,12 Oct 2023 at 6:37 PM,-33.91815355959195,151.2309566556328,41.04116903617978,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:36:11.44,12 Oct 2023 at 6:36 PM,-33.91813713591635,151.2315631140703,44.85895066801459,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-12 18:34:45.41,12 Oct 2023 at 6:34 PM,-33.91805899476671,151.232021848378,47.03558003623039,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
