Date,Name,Latitude,Longitude,Altitude (m),Notes
2023-10-13 11:39:16.66,13 Oct 2023 at 11:39 AM,-33.91784544658722,151.2301055536921,38.43703180365264,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:34:10.26,13 Oct 2023 at 11:34 AM,-33.91901685138667,151.2276358376965,29.62916620820761,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:26:41.96,13 Oct 2023 at 11:26 AM,-33.91717905018781,151.2262312615204,29.13875583000481,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:25:44.00,13 Oct 2023 at 11:25 AM,-33.91725580624456,151.2267905905157,29.00485268328339,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:24:46.50,13 Oct 2023 at 11:24 AM,-33.91728629638951,151.2273477077636,31.49110935069621,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:23:31.29,13 Oct 2023 at 11:23 AM,-33.91744133689153,151.2282744275571,32.34343487862498,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:22:01.66,13 Oct 2023 at 11:22 AM,-33.91770850981939,151.2292116188372,33.91160734277219,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:20:52.29,13 Oct 2023 at 11:20 AM,-33.91821522127464,151.228963365374,31.10708812065423,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:19:54.59,13 Oct 2023 at 11:19 AM,-33.91783997055471,151.2286234035373,31.45995691884309,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:18:23.32,13 Oct 2023 at 11:18 AM,-33.91772693116717,151.2277171700842,32.30234818533063,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:17:02.43,13 Oct 2023 at 11:17 AM,-33.91808097435733,151.2270016673765,33.42119226045907,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:15:54.73,13 Oct 2023 at 11:15 AM,-33.91852445686749,151.2272140345016,29.46168356388807,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:14:53.20,13 Oct 2023 at 11:14 AM,-33.91895910116628,151.2270312059495,29.98461257014424,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:13:04.58,13 Oct 2023 at 11:13 AM,-33.91910102175707,151.2282097248095,31.62500679679215,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:11:52.55,13 Oct 2023 at 11:11 AM,-33.91887005382746,151.2287824946123,30.0164411785081,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:10:55.86,13 Oct 2023 at 11:10 AM,-33.91851557159491,151.2290719679922,31.2685120627284,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:09:43.83,13 Oct 2023 at 11:09 AM,-33.91922244425945,151.2291332988052,30.8509969804436,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:08:02.87,13 Oct 2023 at 11:08 AM,-33.91932100585899,151.2299739424595,33.13846546504647,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:08:51.53,13 Oct 2023 at 11:08 AM,-33.91901623040278,151.229622315128,31.63634965755045,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:07:08.84,13 Oct 2023 at 11:07 AM,-33.91893366611942,151.2301525577589,33.54263525642455,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:05:12.97,13 Oct 2023 at 11:05 AM,-33.91888619149486,151.2308797305686,36.86692589335144,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:05:49.77,13 Oct 2023 at 11:05 AM,-33.91910291990544,151.2308784187353,37.02912873588502,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:04:33.54,13 Oct 2023 at 11:04 AM,-33.9185351268772,151.2309815604105,39.76056143920869,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:03:47.12,13 Oct 2023 at 11:03 AM,-33.91815727602265,151.2309443028713,41.40930075757205,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:02:57.88,13 Oct 2023 at 11:02 AM,-33.91814868149528,151.2315695912958,44.83890223409981,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-13 11:01:20.61,13 Oct 2023 at 11:01 AM,-33.91804936345109,151.2320470066287,47.50726891960949,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 4 m"
