Date,Name,Latitude,Longitude,Altitude (m),Notes
2023-10-11 19:16:40.02,11 Oct 2023 at 7:16 PM,-33.91783070397691,151.230078236885,38.09570869710296,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:11:28.28,11 Oct 2023 at 7:11 PM,-33.91714409257115,151.2262274565885,28.27553932741284,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:10:28.45,11 Oct 2023 at 7:10 PM,-33.91724378705597,151.2267549764607,29.59786115866154,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:09:23.78,11 Oct 2023 at 7:09 PM,-33.91728629758995,151.2273276564751,31.4198985286057,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:08:00.00,11 Oct 2023 at 7:08 PM,-33.91744929591265,151.2282549415357,32.29659724701196,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:06:03.48,11 Oct 2023 at 7:06 PM,-33.91767214293898,151.2291858305811,32.80445180181414,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:04:48.43,11 Oct 2023 at 7:04 PM,-33.91820833811267,151.22893393049,30.14867718052119,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:03:26.45,11 Oct 2023 at 7:03 PM,-33.9178496392999,151.2286069392164,29.51984791457653,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:01:56.59,11 Oct 2023 at 7:01 PM,-33.91774371943709,151.227723223857,30.94271504413337,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 19:00:36.18,11 Oct 2023 at 7:00 PM,-33.91804246796507,151.2269946705635,33.82646947074682,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:59:16.98,11 Oct 2023 at 6:59 PM,-33.91851704848121,151.2272163826757,28.801170242019,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:57:49.16,11 Oct 2023 at 6:57 PM,-33.91892104539338,151.227040102537,28.75202499330044,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:56:32.41,11 Oct 2023 at 6:56 PM,-33.91900581676208,151.2276069807643,28.38834320846945,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:55:34.38,11 Oct 2023 at 6:55 PM,-33.91907454114755,151.2281908893486,29.4024067921564,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:54:23.04,11 Oct 2023 at 6:54 PM,-33.91886320587908,151.2287698626631,29.67969218548387,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:53:11.23,11 Oct 2023 at 6:53 PM,-33.91853014325076,151.2290357586893,29.97567445598543,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:51:55.88,11 Oct 2023 at 6:51 PM,-33.91921139500414,151.2291377175447,30.39419787749648,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:50:04.22,11 Oct 2023 at 6:50 PM,-33.91932648431597,151.2299793384308,34.17603917513043,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:50:57.10,11 Oct 2023 at 6:50 PM,-33.91899394158874,151.2296084380005,31.3274585083127,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:49:09.94,11 Oct 2023 at 6:49 PM,-33.91894634835945,151.2301081690469,33.1222232086584,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:47:59.41,11 Oct 2023 at 6:47 PM,-33.91911074089469,151.2308187888863,37.37158409133554,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:45:51.64,11 Oct 2023 at 6:45 PM,-33.91889994884315,151.230905478168,38.11485359631479,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:44:03.38,11 Oct 2023 at 6:44 PM,-33.91813622243723,151.2309540092327,40.29422781150788,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:44:00.00,11 Oct 2023 at 6:44 PM,-33.91851113447614,151.2309581011531,46,""
2023-10-11 18:42:50.20,11 Oct 2023 at 6:42 PM,-33.91814745295932,151.2315359186265,44.38335798773915,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-10-11 18:41:05.63,11 Oct 2023 at 6:41 PM,-33.91803645532021,151.232079696051,47.59253503382206,"Horizontal Accuracy: ± 4 m
Vertical Accuracy: ± 6 m"
