Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b5:9a:4e,802.11ac,2.4GHz,132,-89,40,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,1c:e6:c7:e0:26:43,802.11ac,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,1c:e6:c7:e0:26:43,802.11n,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,1c:e6:c7:e0:26:16,802.11ac,2.4GHz,36,-87,40,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,1c:e6:c7:e0:26:47,802.11ac,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,00:ee:ab:38:99:2b,802.11ac,2.4GHz,112,-91,40,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,1c:e6:c7:e0:26:46,802.11ac,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,a8:9d:21:71:ae:34,802.11n,5GHz,1,-69,20,-84,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b4:7d:be,802.11ac,2.4GHz,112,-72,40,-94,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,1c:e6:c7:e0:26:44,802.11ac,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,1c:e6:c7:e0:26:44,802.11n,2.4GHz,149,-85,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,InnovationCentralSydney,e6:55:88:41:d5:72,802.11ax,2.4GHz,157,-89,40,-94,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,a8:9d:21:71:ae:3e,802.11ac,2.4GHz,64,-65,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,08:cc:68:b5:f7:ba,802.11ac,2.4GHz,52,-88,40,-93,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,08:cc:68:b4:8c:4b,802.11ac,2.4GHz,149,-87,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,08:cc:68:b4:63:43,802.11n,5GHz,1,-72,20,-84,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,d0:72:dc:04:b9:0e,802.11ac,2.4GHz,104,-73,40,-90,129.94.8.23,5.627
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,d0:72:dc:04:b9:0b,802.11ac,2.4GHz,104,-75,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,1c:e6:c7:f0:1a:03,802.11ac,2.4GHz,60,-90,40,-93,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,Global_Students,1c:e6:c7:f0:1a:03,802.11n,2.4GHz,60,-90,40,-93,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,04:62:73:ae:fd:3c,802.11ac,2.4GHz,100,-87,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b5:86:8f,802.11ac,2.4GHz,52,-81,40,-93,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,4c:e1:76:f3:53:6f,802.11ac,2.4GHz,112,-91,40,-94,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b4:8f:d0,802.11n,5GHz,11,-79,20,-84,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,84:78:ac:c0:1f:5f,802.11n,2.4GHz,56,-86,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,AC,66:3d:92:3a:9e:8f,802.11ax,2.4GHz,157,-92,80,-94,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,MEREAVIE_CONTROL,7c:10:c9:02:f2:d5,802.11ax,2.4GHz,36,-78,160,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,1c:e6:c7:e0:26:4c,802.11n,2.4GHz,149,-88,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,4c:e1:76:f3:53:6c,802.11ac,2.4GHz,112,-90,40,-94,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,1c:e6:c7:e0:26:14,802.11ac,2.4GHz,36,-87,40,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,1c:e6:c7:e0:26:14,802.11n,2.4GHz,36,-87,40,-92,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,08:cc:68:b4:8f:d1,802.11n,5GHz,11,-78,20,-84,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,uniwide,84:78:ac:c0:1f:5e,802.11n,2.4GHz,56,-93,40,-93,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b4:8f:df,802.11ac,2.4GHz,132,-86,40,-95,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b4:8c:fe,802.11ac,2.4GHz,64,-70,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,UNSW Guest,a8:9d:21:71:ae:3c,802.11ac,2.4GHz,64,-66,40,-91,,
1697080205,MACOS,Airport,-33.91909097555515,151.230788164998,5.830951894845301,eduroam,08:cc:68:b4:e4:7e,802.11ac,2.4GHz,132,-91,40,-95,,
